url,title,mitre_tactic_name,mitre_tactic,mitre_technique_name,mitre_technique,description,type,elastic_query,rule_indices,references,tags
https://www.elastic.co/guide/en/security/7.16/control-panel-process-with-unusual-arguments.html,Control Panel Process with Unusual Argumentsedit,['Defense Evasion'],['TA0005'],['Signed Binary Proxy Execution'],['T1218'],Identifies unusual instances of Control Panel with suspicious keywords or paths in the process command line value. Adversaries may abuse Control.exe to proxy execution of malicious code.,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.executable : (""?:\\Windows\\SysWOW64\\control.exe"",""?:\\Windows\\System32\\control.exe"") and process.command_line :(""*.jpg*"", ""*.png*"", ""*.gif*"",""*.bmp*"", ""*.jpeg*"", ""*.TIFF*"",""*.inf*"", ""*.dat*"", ""*.cpl:*/*"",""*../../..*"", ""*/AppData/Local/*"",""*:\\Users\\Public\\*"", ""*\\AppData\\Local\\*"")","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",['https://www.joesandbox.com/analysis/476188/1/html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/creation-of-hidden-files-and-directories.html,Creation of Hidden Files and Directoriesedit,"['Defense Evasion', 'Persistence']","['TA0005', 'TA0003']",['Hide Artifacts'],['T1564'],"Users can mark specific files as hidden simply by putting a ""."" as the first character in the file or folder name. Adversaries can use this to their advantage to hide files and folders on the system for persistence and defense evasion. This rule looks for hidden files or folders in common writable directories.",['eql'],"process where event.type in (""start"", ""process_started"") andprocess.working_directory in (""/tmp"", ""/var/tmp"", ""/dev/shm"") andprocess.args regex~ """"""\.[a-z0-9_\-][a-z0-9_\-\.]{1,254}"""""" and notprocess.name in (""ls"", ""find"")","['auditbeat-*', 'logs-endpoint.events.*']",N/A,"['Elastic', 'Host', 'Linux', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/creation-of-hidden-launch-agent-or-daemon.html,Creation of Hidden Launch Agent or Daemonedit,"['Persistence', 'Defense Evasion']","['TA0003', 'TA0005']","['Create or Modify System Process', 'Hide Artifacts']","['T1543', 'T1564']",Identifies the creation of a hidden launch agent or daemon. An adversary may establish persistence by installing a new launch agent or daemon which executes at login.,['eql'],"file where event.type != ""deletion"" and file.path : (""/System/Library/LaunchAgents/.*.plist"",""/Library/LaunchAgents/.*.plist"",""/Users/*/Library/LaunchAgents/.*.plist"",""/System/Library/LaunchDaemons/.*.plist"",""/Library/LaunchDaemons/.*.plist"" )","['auditbeat-*', 'logs-endpoint.events.*']",['https://developer.apple.com/library/archive/documentation/MacOSX/Conceptual/BPSystemStartup/Chapters/CreatingLaunchdJobs.html'],"['Elastic', 'Host', 'macOS', 'Threat Detection', 'Persistence', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/creation-of-hidden-login-item-via-apple-script.html,Creation of Hidden Login Item via Apple Scriptedit,"['Persistence', 'Execution']","['TA0003', 'TA0002']","['Boot or Logon Autostart Execution', 'Command and Scripting Interpreter']","['T1547', 'T1059']",Identifies the execution of osascript to create a hidden login item. This may indicate an attempt to persist a malicious program while concealing its presence.,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.name : ""osascript"" and process.command_line :""osascript*login item*hidden:true*""","['auditbeat-*', 'logs-endpoint.events.*']",N/A,"['Elastic', 'Host', 'macOS', 'Threat Detection', 'Persistence', 'Execution']"
https://www.elastic.co/guide/en/security/7.16/creation-of-a-hidden-local-user-account.html,Creation of a Hidden Local User Accountedit,['Persistence'],['TA0003'],['Create Account'],['T1136'],Identifies the creation of a hidden local user account by appending the dollar sign to the account name. This is sometimes done by attackers to increase access to a system and avoid appearing in the results of accounts listing using the net users command.,['eql'],"registry where registry.path :""HKLM\\SAM\\SAM\\Domains\\Account\\Users\\Names\\*$\\""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://web.archive.org/web/20230329153858/https://blog.menasec.net/2019/02/threat-hunting-6-hiding-in-plain-sights_8.html', 'https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/tree/master/2020/2020.12.15.Lazarus_Campaign']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/creation-or-modification-of-domain-backup-dpapi-private-key.html,Creation or Modification of Domain Backup DPAPI private keyedit,['Credential Access'],['TA0006'],['Unsecured Credentials'],['T1552'],Identifies the creation or modification of Domain Backup private keys. Adversaries may extract the Data Protection API (DPAPI) domain backup key from a Domain Controller (DC) to be able to decrypt any domain user master key file.,['eql'],"file where event.type != ""deletion"" and file.name :(""ntds_capi_*.pfx"", ""ntds_capi_*.pvk"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://www.dsinternals.com/en/retrieving-dpapi-backup-keys-from-active-directory/', 'https://www.harmj0y.net/blog/redteaming/operational-guidance-for-offensive-user-dpapi-abuse/']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/creation-or-modification-of-root-certificate.html,Creation or Modification of Root Certificateedit,['Defense Evasion'],['TA0005'],['Subvert Trust Controls'],['T1553'],Identifies the creation or modification of a local trusted root certificate in Windows. The install of a malicious root certificate would allow an attacker the ability to masquerade malicious files as valid signed components from any entity (e.g. Microsoft). It could also allow an attacker to decrypt SSL traffic.,['eql'],"registry where event.type in (""creation"", ""change"") andregistry.path : ( ""HKLM\\Software\\Microsoft\\SystemCertificates\\Root\\Certificates\\*\\Blob"", ""HKLM\\Software\\Microsoft\\SystemCertificates\\AuthRoot\\Certificates\\*\\Blob"", ""HKLM\\Software\\Policies\\Microsoft\\SystemCertificates\\Root\\Certificates\\*\\Blob"", ""HKLM\\Software\\Policies\\Microsoft\\SystemCertificates\\AuthRoot\\Certificates\\*\\Blob"" )","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://posts.specterops.io/code-signing-certificate-cloning-attacks-and-defenses-6f98657fc6ec', 'https://www.ired.team/offensive-security/persistence/t1130-install-root-certificate']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/creation-or-modification-of-a-new-gpo-scheduled-task-or-service.html,Creation or Modification of a new GPO Scheduled Task or Serviceedit,['Persistence'],['TA0003'],['Scheduled Task/Job'],['T1053'],"Detects the creation or modification of a new Group Policy based scheduled task or service. These methods are used for legitimate system administration, but can also be abused by an attacker with domain admin permissions to execute a malicious payload remotely on all or a subset of the domain joined machines.",['eql'],"file where event.type != ""deletion"" and file.path : (""?:\\Windows\\SYSVOL\\domain\\Policies\\*\\MACHINE\\Preferences\\ScheduledTasks\\ScheduledTasks.xml"", ""?:\\Windows\\SYSVOL\\domain\\Policies\\*\\MACHINE\\Preferences\\Preferences\\Services\\Services.xml"") andnot process.name : ""dfsrs.exe""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/credential-acquisition-via-registry-hive-dumping.html,Credential Acquisition via Registry Hive Dumpingedit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],Identifies attempts to export a registry hive which may contain credentials using the Windows reg.exe tool.,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.pe.original_file_name == ""reg.exe"" and process.args :(""save"", ""export"") and process.args : (""hklm\\sam"", ""hklm\\security"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://medium.com/threatpunter/detecting-attempts-to-steal-passwords-from-the-registry-7512674487f8'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/credential-dumping-detected-elastic-endgame.html,Credential Dumping - Detected - Elastic Endgameedit,[],[],[],[],Elastic Endgame detected Credential Dumping. Click the Elastic Endgame icon in the event.module column or the link in the rule.reference column for additional information.,['query'],event.kind:alert and event.module:endgame andendgame.metadata.type:detection and (event.action:cred_theft_event orendgame.event_subtype_full:cred_theft_event),['endgame-*'],N/A,"['Elastic', 'Elastic Endgame']"
https://www.elastic.co/guide/en/security/7.16/credential-dumping-prevented-elastic-endgame.html,Credential Dumping - Prevented - Elastic Endgameedit,[],[],[],[],Elastic Endgame prevented Credential Dumping. Click the Elastic Endgame icon in the event.module column or the link in the rule.reference column for additional information.,['query'],event.kind:alert and event.module:endgame andendgame.metadata.type:prevention and (event.action:cred_theft_event orendgame.event_subtype_full:cred_theft_event),['endgame-*'],N/A,"['Elastic', 'Elastic Endgame']"
https://www.elastic.co/guide/en/security/7.16/credential-manipulation-detected-elastic-endgame.html,Credential Manipulation - Detected - Elastic Endgameedit,[],[],[],[],Elastic Endgame detected Credential Manipulation. Click the Elastic Endgame icon in the event.module column or the link in the rule.reference column for additional information.,['query'],event.kind:alert and event.module:endgame andendgame.metadata.type:detection and(event.action:token_manipulation_event orendgame.event_subtype_full:token_manipulation_event),['endgame-*'],N/A,"['Elastic', 'Elastic Endgame']"
https://www.elastic.co/guide/en/security/7.16/credential-manipulation-prevented-elastic-endgame.html,Credential Manipulation - Prevented - Elastic Endgameedit,[],[],[],[],Elastic Endgame prevented Credential Manipulation. Click the Elastic Endgame icon in the event.module column or the link in the rule.reference column for additional information.,['query'],event.kind:alert and event.module:endgame andendgame.metadata.type:prevention and(event.action:token_manipulation_event orendgame.event_subtype_full:token_manipulation_event),['endgame-*'],N/A,"['Elastic', 'Elastic Endgame']"
https://www.elastic.co/guide/en/security/7.16/cyberark-privileged-access-security-error.html,CyberArk Privileged Access Security Erroredit,"['Privilege Escalation', 'Initial Access']","['TA0004', 'TA0001']",['Valid Accounts'],['T1078'],Identifies the occurrence of a CyberArk Privileged Access Security (PAS) error level audit event. The event.code correlates to the CyberArk Vault Audit Action Code.,['query'],event.dataset:cyberarkpas.audit and event.type:error,"['filebeat-*', 'logs-cyberarkpas.audit*']",['https://docs.cyberark.com/Product-Doc/OnlineHelp/PAS/Latest/en/Content/PASREF/Vault%20Audit%20Action%20Codes.htm?tocpath=Administration%7CReferences%7C'],"['Elastic', 'cyberarkpas', 'SecOps', 'Log Auditing', 'Threat Detection', 'Privilege Escalation']"
https://www.elastic.co/guide/en/security/7.16/cyberark-privileged-access-security-recommended-monitor.html,CyberArk Privileged Access Security Recommended Monitoredit,"['Privilege Escalation', 'Initial Access']","['TA0004', 'TA0001']",['Valid Accounts'],['T1078'],Identifies the occurrence of a CyberArk Privileged Access Security (PAS) non-error level audit event which is recommended for monitoring by the vendor. The event.code correlates to the CyberArk Vault Audit Action Code.,['query'],event.dataset:cyberarkpas.audit and event.code:(4 or 22 or 24 or 31or 38 or 57 or 60 or 130 or 295 or 300 or 302 or 308 or319 or 344 or 346 or 359 or 361 or 378 or 380 or 411) and notevent.type:error,"['filebeat-*', 'logs-cyberarkpas.audit*']",['https://docs.cyberark.com/Product-Doc/OnlineHelp/PAS/Latest/en/Content/PASREF/Vault%20Audit%20Action%20Codes.htm?tocpath=Administration%7CReferences%7C'],"['Elastic', 'cyberarkpas', 'SecOps', 'Log Auditing', 'Threat Detection', 'Privilege Escalation']"
https://www.elastic.co/guide/en/security/7.16/dns-activity-to-the-internet.html,DNS Activity to the Internetedit,['Command and Control'],['TA0011'],[],[],"This rule detects when an internal network client sends DNS traffic directly to the Internet. This is atypical behavior for a managed network and can be indicative of malware, exfiltration, command and control, or simply misconfiguration. This DNS activity also impacts your organization’s ability to provide enterprise monitoring and logging of DNS, and it opens your network to a variety of abuses and malicious communications.",['query'],"event.category:(network or network_traffic) and (event.type:connectionor type:dns) and (destination.port:53 or event.dataset:zeek.dns) andsource.ip:( 10.0.0.0/8 or 172.16.0.0/12 or 192.168.0.0/16) and not destination.ip:( 10.0.0.0/8 or 127.0.0.0/8 or169.254.0.0/16 or 172.16.0.0/12 or 192.0.0.0/24 or192.0.0.0/29 or 192.0.0.8/32 or 192.0.0.9/32 or192.0.0.10/32 or 192.0.0.170/32 or 192.0.0.171/32 or192.0.2.0/24 or 192.31.196.0/24 or 192.52.193.0/24 or192.168.0.0/16 or 192.88.99.0/24 or 224.0.0.0/4 or100.64.0.0/10 or 192.175.48.0/24 or 198.18.0.0/15 or198.51.100.0/24 or 203.0.113.0/24 or 240.0.0.0/4 or ""::1""or ""FE80::/10"" or ""FF00::/8"" )","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']","['https://www.us-cert.gov/ncas/alerts/TA15-240A', 'https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-81-2.pdf', 'https://www.iana.org/assignments/iana-ipv4-special-registry/iana-ipv4-special-registry.xhtml']","['Elastic', 'Network', 'Threat Detection', 'Command and Control', 'Host']"
https://www.elastic.co/guide/en/security/7.16/dns-tunneling.html,DNS Tunnelingedit,[],[],[],[],"A machine learning job detected unusually large numbers of DNS queries for a single top-level DNS domain, which is often used for DNS tunneling. DNS tunneling can be used for command-and-control, persistence, or data exfiltration activity. For example, dnscat tends to generate many DNS questions for a top-level domain as it uses the DNS protocol to tunnel data.",['machine_learning'],N/A,N/A,['/guide/en/security/current/prebuilt-ml-jobs.html'],"['Elastic', 'Network', 'Threat Detection', 'ML']"
https://www.elastic.co/guide/en/security/7.16/dns-over-https-enabled-via-registry.html,DNS-over-HTTPS Enabled via Registryedit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],"Identifies when a user enables DNS-over-HTTPS. This can be used to hide internet activity or be used to hide the process of exfiltrating data. With this enabled organization will lose visibility into data such as query type, response and originating IP that are used to determine bad actors.",['eql'],"registry where event.type in (""creation"", ""change"") and(registry.path :""*\\SOFTWARE\\Policies\\Microsoft\\Edge\\BuiltInDnsClientEnabled"" andregistry.data.strings : ""1"") or (registry.path :""*\\SOFTWARE\\Google\\Chrome\\DnsOverHttpsMode"" andregistry.data.strings : ""secure"") or (registry.path :""*\\SOFTWARE\\Policies\\Mozilla\\Firefox\\DNSOverHTTPS"" andregistry.data.strings : ""1"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://www.tenforums.com/tutorials/151318-how-enable-disable-dns-over-https-doh-microsoft-edge.html', 'https://chromeenterprise.google/policies/?policy=DnsOverHttpsMode']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/default-cobalt-strike-team-server-certificate.html,Default Cobalt Strike Team Server Certificateedit,['Command and Control'],['TA0011'],['Application Layer Protocol'],['T1071'],This rule detects the use of the default Cobalt Strike Team Server TLS certificate. Cobalt Strike is software for Adversary Simulations and Red Team Operations which are security assessments that replicate the tactics and techniques of an advanced adversary in a network. Modifications to the Packetbeat configuration can be made to include MD5 and SHA256 hashing algorithms (the default is SHA1). See the References section for additional information on module configuration.,['query'],event.category:(network or network_traffic) and(tls.server.hash.md5:950098276A495286EB2A2556FBAB6D83 ortls.server.hash.sha1:6ECE5ECE4192683D2D84E25B0BA7E04F9CB7EB7C or tls.server.hash.sha256:87F2085C32B6A2CC709B365F55873E207A9CAA10BFFECF2FD16D3CF9D94D390C),"['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']","['https://attack.mitre.org/software/S0154/', 'https://www.cobaltstrike.com/help-setup-collaboration', '/guide/en/beats/packetbeat/current/configuration-tls.html', '/guide/en/beats/filebeat/7.9/filebeat-module-suricata.html', '/guide/en/beats/filebeat/7.9/filebeat-module-zeek.html']","['Command and Control', 'Post-Execution', 'Threat Detection', 'Elastic', 'Network', 'Host']"
https://www.elastic.co/guide/en/security/7.16/delete-volume-usn-journal-with-fsutil.html,Delete Volume USN Journal with Fsutiledit,['Defense Evasion'],['TA0005'],['Indicator Removal on Host'],['T1070'],Identifies use of the fsutil.exe to delete the volume USNJRNL. This technique is used by attackers to eliminate evidence of files created during post-exploitation activities.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""fsutil.exe"" or process.pe.original_file_name ==""fsutil.exe"") and process.args : ""deletejournal"" and process.args :""usn""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/deleting-backup-catalogs-with-wbadmin.html,Deleting Backup Catalogs with Wbadminedit,['Impact'],['TA0040'],['Inhibit System Recovery'],['T1490'],Identifies use of the wbadmin.exe to delete the backup catalog. Ransomware and other malware may do this to prevent system recovery.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""wbadmin.exe"" or process.pe.original_file_name ==""WBADMIN.EXE"") and process.args : ""catalog"" and process.args :""delete""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Impact']"
https://www.elastic.co/guide/en/security/7.16/direct-outbound-smb-connection.html,Direct Outbound SMB Connectionedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],"Identifies unexpected processes making network connections over port 445. Windows File Sharing is typically implemented over Server Message Block (SMB), which communicates between hosts using port 445. When legitimate, these network connections are established by the kernel. Processes making 445/tcp connections may be port scanners, exploits, or suspicious user-level processes moving laterally.",['eql'],"sequence by process.entity_id [process where event.type == ""start""and process.pid != 4] [network where destination.port == 445 andprocess.pid != 4 and not cidrmatch(destination.ip, ""127.0.0.1"",""::1"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/disable-windows-event-and-security-logs-using-built-in-tools.html,Disable Windows Event and Security Logs Using Built-in Toolsedit,['Defense Evasion'],['TA0005'],['Indicator Removal on Host'],['T1070'],"Identifies attempts to disable EventLog via the logman Windows utility, PowerShell, or auditpol. This is often done by attackers in an attempt to evade detection on a system.",['eql'],"process where event.type in (""start"", ""process_started"") and((process.name:""logman.exe"" or process.pe.original_file_name ==""Logman.exe"") and process.args : ""EventLog-*"" and process.args :(""stop"", ""delete"")) or ((process.name : (""pwsh.exe"",""powershell.exe"", ""powershell_ise.exe"") orprocess.pe.original_file_name in (""pwsh.exe"", ""powershell.exe"",""powershell_ise.exe"")) and process.args : ""Set-Service"" andprocess.args: ""EventLog"" and process.args : ""Disabled"") or((process.name:""auditpol.exe"" or process.pe.original_file_name ==""AUDITPOL.EXE"") and process.args : ""/success:disable"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/logman'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/disable-windows-firewall-rules-via-netsh.html,Disable Windows Firewall Rules via Netshedit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],Identifies use of the netsh.exe to disable or weaken the local firewall. Attackers will use this command line tool to disable the firewall during troubleshooting or to enable network mobility.,['eql'],"process where event.type in (""start"", ""process_started"") andprocess.name : ""netsh.exe"" and (process.args : ""disable"" andprocess.args : ""firewall"" and process.args : ""set"") or (process.args: ""advfirewall"" and process.args : ""off"" and process.args : ""state"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/disabling-user-account-control-via-registry-modification.html,Disabling User Account Control via Registry Modificationedit,"['Privilege Escalation', 'Defense Evasion']","['TA0004', 'TA0005']","['Abuse Elevation Control Mechanism', 'Abuse Elevation Control Mechanism']","['T1548', 'T1548']","User Account Control (UAC) can help mitigate the impact of malware on Windows hosts. With UAC, apps and tasks always run in the security context of a non-administrator account, unless an administrator specifically authorizes administrator-level access to the system. This rule identifies registry value changes to bypass User Access Control (UAC) protection.",['eql'],"registry where event.type == ""change"" and registry.path : (""HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System\\EnableLUA"", ""HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System\\ConsentPromptBehaviorAdmin"", ""HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System\\PromptOnSecureDesktop"" ) and registry.data.strings : ""0""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://www.greyhathacker.net/?p=796', 'https://docs.microsoft.com/en-us/windows/security/identity-protection/user-account-control/user-account-control-group-policy-and-registry-key-settings', 'https://docs.microsoft.com/en-us/windows/security/identity-protection/user-account-control/user-account-control-overview']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Privilege Escalation']"
https://www.elastic.co/guide/en/security/7.16/disabling-windows-defender-security-settings-via-powershell.html,Disabling Windows Defender Security Settings via PowerShelledit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],Identifies use of the Set-MpPreference PowerShell command to disable or weaken certain Windows Defender settings.,['eql'],"process where event.type == ""start"" and (process.name :(""powershell.exe"", ""pwsh.exe"", ""powershell_ise.exe"") orprocess.pe.original_file_name in (""powershell.exe"", ""pwsh.dll"",""powershell_ise.exe"")) and process.args : ""Set-MpPreference"" andprocess.args : (""-Disable*"", ""Disabled"", ""NeverSend"", ""-Exclusion*"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://docs.microsoft.com/en-us/powershell/module/defender/set-mppreference?view=windowsserver2019-ps'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/domain-added-to-google-workspace-trusted-domains.html,Domain Added to Google Workspace Trusted Domainsedit,[],[],[],[],Detects when a domain is added to the list of trusted Google Workspace domains. An adversary may add a trusted domain in order to collect and exfiltrate data from their target’s organization with less restrictive security controls.,['query'],event.dataset:(gsuite.admin or google_workspace.admin) andevent.provider:admin and event.category:iam andevent.action:ADD_TRUSTED_DOMAINS,"['filebeat-*', 'logs-google_workspace*']",['https://support.google.com/a/answer/6160020?hl=en'],"['Elastic', 'Cloud', 'Google Workspace', 'Continuous Monitoring', 'SecOps', 'Configuration Audit']"
https://www.elastic.co/guide/en/security/7.16/dumping-account-hashes-via-built-in-commands.html,Dumping Account Hashes via Built-In Commandsedit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],Identifies the execution of macOS built-in commands used to dump user account hashes. Adversaries may attempt to dump credentials to obtain account login information in the form of a hash. These hashes can be cracked or leveraged for lateral movement.,['query'],"event.category:process and event.type:start andprocess.name:(defaults or mkpassdb) and process.args:(ShadowHashDataor ""-dump"")","['auditbeat-*', 'logs-endpoint.events.*']","['https://apple.stackexchange.com/questions/186893/os-x-10-9-where-are-password-hashes-stored', 'https://www.unix.com/man-page/osx/8/mkpassdb/']","['Elastic', 'Host', 'macOS', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/dumping-of-keychain-content-via-security-command.html,Dumping of Keychain Content via Security Commandedit,['Credential Access'],['TA0006'],['Credentials from Password Stores'],['T1555'],"Adversaries may dump the content of the keychain storage data from a system to acquire credentials. Keychains are the built-in way for macOS to keep track of users' passwords and credentials for many services and features, including Wi-Fi and website passwords, secure notes, certificates, and Kerberos.",['eql'],"process where event.type in (""start"", ""process_started"") andprocess.args : ""dump-keychain"" and process.args : ""-d""","['auditbeat-*', 'logs-endpoint.events.*']",['https://ss64.com/osx/security.html'],"['Elastic', 'Host', 'macOS', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/eggshell-backdoor-execution.html,EggShell Backdoor Executionedit,[],[],[],[],Identifies the execution of and EggShell Backdoor. EggShell is a known post exploitation tool for macOS and Linux.,['query'],event.category:process and event.type:(start or process_started) andprocess.name:espl and process.args:eyJkZWJ1ZyI6*,"['auditbeat-*', 'logs-endpoint.events.*']",['https://github.com/neoneggplant/EggShell'],"['Elastic', 'Host', 'Linux', 'macOS', 'Threat Detection', 'Execution']"
https://www.elastic.co/guide/en/security/7.16/emond-rules-creation-or-modification.html,Emond Rules Creation or Modificationedit,['Persistence'],['TA0003'],['Event Triggered Execution'],['T1546'],"Identifies the creation or modification of the Event Monitor Daemon (emond) rules. Adversaries may abuse this service by writing a rule to execute commands when a defined event occurs, such as system start up or user authentication.",['eql'],"file where event.type != ""deletion"" and file.path :(""/private/etc/emond.d/rules/*.plist"", ""/etc/emon.d/rules/*.plist"")","['auditbeat-*', 'logs-endpoint.events.*']",['https://www.xorrior.com/emond-persistence/'],"['Elastic', 'Host', 'macOS', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/enable-host-network-discovery-via-netsh.html,Enable Host Network Discovery via Netshedit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],Identifies use of the netsh.exe program to enable host discovery via the network. Attackers can use this command-line tool to weaken the host firewall settings.,['eql'],"process where event.type == ""start"" and process.name : ""netsh.exe"" andprocess.args : (""firewall"", ""advfirewall"") and process.args :""group=Network Discovery"" and process.args : ""enable=Yes""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/encoded-executable-stored-in-the-registry.html,Encoded Executable Stored in the Registryedit,['Defense Evasion'],['TA0005'],['Deobfuscate/Decode Files or Information'],['T1140'],Identifies registry write modifications to hide an encoded portable executable. This could be indicative of adversary defense evasion by avoiding the storing of malicious content directly on disk.,['eql'],"registry where /* update here with encoding combinations */registry.data.strings : ""TVqQAAMAAAAEAAAA*""","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",N/A,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/encrypting-files-with-winrar-or-7z.html,Encrypting Files with WinRar or 7zedit,['Collection'],['TA0009'],['Archive Collected Data'],['T1560'],Identifies use of WinRar or 7z to create an encrypted files. Adversaries will often compress and encrypt data in preparation for exfiltration.,['eql'],"process where event.type in (""start"", ""process_started"") and((process.name:""rar.exe"" or process.code_signature.subject_name ==""win.rar GmbH"" or process.pe.original_file_name == ""Command lineRAR"") and process.args == ""a"" and process.args : (""-hp*"", ""-p*"",""-dw"", ""-tb"", ""-ta"", ""/hp*"", ""/p*"", ""/dw"", ""/tb"", ""/ta"")) or(process.pe.original_file_name in (""7z.exe"", ""7za.exe"") andprocess.args == ""a"" and process.args : (""-p*"", ""-sdel"")) /*uncomment if noisy for backup software related FPs */ /* notprocess.parent.executable : (""C:\\Program Files\\*.exe"", ""C:\\ProgramFiles (x86)\\*.exe"") */","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",['https://www.welivesecurity.com/2020/12/02/turla-crutch-keeping-back-door-open/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Collection']"
https://www.elastic.co/guide/en/security/7.16/endpoint-security.html,Endpoint Securityedit,[],[],[],[],Generates a detection alert each time an Elastic Endpoint Security alert is received. Enabling this rule allows you to immediately begin investigating your Endpoint alerts.,['query'],event.kind:alert and event.module:(endpoint and not endgame),['logs-endpoint.alerts-*'],N/A,"['Elastic', 'Endpoint Security']"
