url,title,mitre_tactic_name,mitre_tactic,mitre_technique_name,mitre_technique,description,type,elastic_query,rule_indices,references,tags
https://www.elastic.co/guide/en/security/7.16/file-and-directory-discovery.html,File and Directory Discoveryedit,['Discovery'],['TA0007'],['File and Directory Discovery'],['T1083'],Enumeration of files and directories using built-in tools. Adversaries may use the information discovered to plan follow-on activity.,['eql'],"sequence by agent.id, user.name with maxspan=1m [process whereevent.type in (""start"", ""process_started"") and ((process.name :""cmd.exe"" or process.pe.original_file_name == ""Cmd.Exe"") andprocess.args : ""dir"") or process.name : ""tree.com""] [process whereevent.type in (""start"", ""process_started"") and ((process.name :""cmd.exe"" or process.pe.original_file_name == ""Cmd.Exe"") andprocess.args : ""dir"") or process.name : ""tree.com""] [process whereevent.type in (""start"", ""process_started"") and ((process.name :""cmd.exe"" or process.pe.original_file_name == ""Cmd.Exe"") andprocess.args : ""dir"") or process.name : ""tree.com""]","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Discovery']"
https://www.elastic.co/guide/en/security/7.16/halfbaked-command-and-control-beacon.html,Halfbaked Command and Control Beaconedit,['Command and Control'],['TA0011'],['Application Layer Protocol'],['T1071'],Halfbaked is a malware family used to establish persistence in a contested network. This rule detects a network activity algorithm leveraged by Halfbaked implant beacons for command and control.,['query'],"event.category:(network OR network_traffic) AND network.protocol:httpAND network.transport:tcp ANDurl.full:/http:\/\/[0-9]{1,3}.[0-9]{1,3}.[0-9]{1,3}.[0-9]{1,3}\/cd/AND destination.port:(53 OR 80 OR 8080 OR 443)","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']","['https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html', 'https://attack.mitre.org/software/S0151/']","['Elastic', 'Network', 'Threat Detection', 'Command and Control', 'Host']"
https://www.elastic.co/guide/en/security/7.16/high-number-of-process-and-or-service-terminations.html,High Number of Process and/or Service Terminationsedit,['Impact'],['TA0040'],['Service Stop'],['T1489'],"This rule identifies a high number (10) of process terminations (stop, delete, or suspend) from the same host within a short time period.",['threshold'],"event.category:process and event.type:start and process.name:(net.exeor sc.exe or taskkill.exe) and process.args:(stop or pause or deleteor ""/PID"" or ""/IM"" or ""/T"" or ""/F"" or ""/t"" or ""/f"" or ""/im"" or ""/pid"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Impact']"
https://www.elastic.co/guide/en/security/7.16/iis-http-logging-disabled.html,IIS HTTP Logging Disablededit,['Defense Evasion'],['TA0005'],['Impair Defenses'],['T1562'],Identifies when Internet Information Services (IIS) HTTP Logging is disabled on a server. An attacker with IIS server access via a webshell or other mechanism can disable HTTP Logging as an effective anti-forensics measure.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""appcmd.exe"" or process.pe.original_file_name ==""appcmd.exe"") and process.args : ""/dontLog*:*True"" and notprocess.parent.name : ""iissetup.exe""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/image-file-execution-options-injection.html,Image File Execution Options Injectionedit,['Persistence'],['TA0003'],['Event Triggered Execution'],['T1546'],"The Debugger and SilentProcessExit registry keys can allow an adversary to intercept the execution of files, causing a different process to be executed. This functionality can be abused by an adversary to establish persistence.",['eql'],"registry where length(registry.data.strings) > 0 and registry.path :(""HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Image FileExecution Options\\*.exe\\Debugger"",""HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\WindowsNT\\CurrentVersion\\Image File Execution Options\\*\\Debugger"",""HKLM\\SOFTWARE\\Microsoft\\WindowsNT\\CurrentVersion\\SilentProcessExit\\*\\MonitorProcess"",""HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\WindowsNT\\CurrentVersion\\SilentProcessExit\\*\\MonitorProcess"") and /*add FPs here */ not registry.data.strings regex~ (""""""C:\\ProgramFiles( \(x86\))?\\ThinKiosk\\thinkiosk\.exe"""""","""""".*\\PSAppDeployToolkit\\.*"""""")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://oddvar.moe/2018/04/10/persistence-using-globalflags-in-image-file-execution-options-hidden-from-autoruns-exe/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/imageload-via-windows-update-auto-update-client.html,ImageLoad via Windows Update Auto Update Clientedit,['Defense Evasion'],['TA0005'],['Signed Binary Proxy Execution'],['T1218'],Identifies abuse of the Windows Update Auto Update Client (wuauclt.exe) to load an arbitrary DLL. This behavior is used as a defense evasion technique to blend-in malicious activity with legitimate Windows software.,['eql'],"process where event.type in (""start"", ""process_started"") and(process.pe.original_file_name == ""wuauclt.exe"" or process.name :""wuauclt.exe"") and /* necessary windows update client args to loada dll */ process.args : ""/RunHandlerComServer"" and process.args :""/UpdateDeploymentProvider"" and /* common paths writeable by astandard user where the target DLL can be placed */ process.args :(""C:\\Users\\*.dll"", ""C:\\ProgramData\\*.dll"",""C:\\Windows\\Temp\\*.dll"", ""C:\\Windows\\Tasks\\*.dll"")","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",['https://dtm.uk/wuauclt/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/inbound-connection-to-an-unsecure-elasticsearch-node.html,Inbound Connection to an Unsecure Elasticsearch Nodeedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],"Identifies Elasticsearch nodes that do not have Transport Layer Security (TLS), and/or lack authentication, and are accepting inbound network connections over the default Elasticsearch port.",['query'],"event.category:network_traffic AND network.protocol:http AND status:OKAND destination.port:9200 AND network.direction:inbound AND NOThttp.response.headers.content-type:""image/x-icon"" AND NOT_exists_:http.request.headers.authorization","['auditbeat-*', 'filebeat-*', 'packetbeat-*', 'logs-endpoint.events.*']","['/guide/en/elasticsearch/reference/current/configuring-security.html', '/guide/en/beats/packetbeat/current/packetbeat-http-options.html#_send_all_headers']","['Elastic', 'Network', 'Threat Detection', 'Initial Access', 'Host']"
https://www.elastic.co/guide/en/security/7.16/incoming-dcom-lateral-movement-via-mshta.html,Incoming DCOM Lateral Movement via MSHTAedit,"['Lateral Movement', 'Defense Evasion']","['TA0008', 'TA0005']","['Remote Services', 'Signed Binary Proxy Execution']","['T1021', 'T1218']","Identifies the use of Distributed Component Object Model (DCOM) to execute commands from a remote host, which are launched via the HTA Application COM Object. This behavior may indicate an attacker abusing a DCOM application to move laterally while attempting to evading detection.",['eql'],"sequence with maxspan=1m [process where event.type in (""start"",""process_started"") and process.name : ""mshta.exe"" andprocess.args : ""-Embedding"" ] by host.id, process.entity_id[network where event.type == ""start"" and process.name : ""mshta.exe""and network.direction : (""incoming"", ""ingress"") andnetwork.transport == ""tcp"" and source.port > 49151 anddestination.port > 49151 and not source.address in (""127.0.0.1"",""::1"") ] by host.id, process.entity_id","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://codewhitesec.blogspot.com/2018/07/lethalhta.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/incoming-dcom-lateral-movement-with-mmc.html,Incoming DCOM Lateral Movement with MMCedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],"Identifies the use of Distributed Component Object Model (DCOM) to run commands from a remote host, which are launched via the MMC20 Application COM Object. This behavior may indicate an attacker abusing a DCOM application to move laterally.",['eql'],"sequence by host.id with maxspan=1m [network where event.type ==""start"" and process.name : ""mmc.exe"" and source.port >= 49152 anddestination.port >= 49152 and source.address not in (""127.0.0.1"",""::1"") and network.direction : (""incoming"", ""ingress"") andnetwork.transport == ""tcp"" ] by process.entity_id [process whereevent.type in (""start"", ""process_started"") and process.parent.name :""mmc.exe"" ] by process.parent.entity_id","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://enigma0x3.net/2017/01/05/lateral-movement-using-the-mmc20-application-com-object/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/incoming-dcom-lateral-movement-with-shellbrowserwindow-or-shellwindows.html,Incoming DCOM Lateral Movement with ShellBrowserWindow or ShellWindowsedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],"Identifies use of Distributed Component Object Model (DCOM) to run commands from a remote host, which are launched via the ShellBrowserWindow or ShellWindows Application COM Object. This behavior may indicate an attacker abusing a DCOM application to stealthily move laterally.",['eql'],"sequence by host.id with maxspan=5s [network where event.type ==""start"" and process.name : ""explorer.exe"" and network.direction :(""incoming"", ""ingress"") and network.transport == ""tcp"" andsource.port > 49151 and destination.port > 49151 and notsource.address in (""127.0.0.1"", ""::1"") ] by process.entity_id[process where event.type in (""start"", ""process_started"") andprocess.parent.name : ""explorer.exe"" ] by process.parent.entity_id","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://enigma0x3.net/2017/01/23/lateral-movement-via-dcom-round-2/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/incoming-execution-via-powershell-remoting.html,Incoming Execution via PowerShell Remotingedit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],Identifies remote execution via Windows PowerShell remoting. Windows PowerShell remoting allows for running any Windows PowerShell command on one or more remote computers. This could be an indication of lateral movement.,['eql'],"sequence by host.id with maxspan = 30s [network wherenetwork.direction : (""incoming"", ""ingress"") and destination.port in(5985, 5986) and network.protocol == ""http"" and source.address !=""127.0.0.1"" and source.address != ""::1"" ] [process whereevent.type == ""start"" and process.parent.name : ""wsmprovhost.exe"" andnot process.name : ""conhost.exe""]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://docs.microsoft.com/en-us/powershell/scripting/learn/remoting/running-remote-commands?view=powershell-7.1'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/incoming-execution-via-winrm-remote-shell.html,Incoming Execution via WinRM Remote Shelledit,['Lateral Movement'],['TA0008'],['Remote Services'],['T1021'],Identifies remote execution via Windows Remote Management (WinRM) remote shell on a target host. This could be an indication of lateral movement.,['eql'],"sequence by host.id with maxspan=30s [network where process.pid ==4 and network.direction : (""incoming"", ""ingress"") anddestination.port in (5985, 5986) and network.protocol == ""http"" andnot source.address in (""::1"", ""127.0.0.1"") ] [process whereevent.type == ""start"" and process.parent.name : ""winrshost.exe"" andnot process.name : ""conhost.exe""]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/installutil-process-making-network-connections.html,InstallUtil Process Making Network Connectionsedit,['Defense Evasion'],['TA0005'],['Signed Binary Proxy Execution'],['T1218'],Identifies InstallUtil.exe making outbound network connections. This may indicate adversarial activity as InstallUtil is often leveraged by adversaries to execute code and evade detection.,['eql'],"/* the benefit of doing this as an eql sequence vs kql is this willlimit to alerting only on the first network connection */ sequence byprocess.entity_id [process where event.type in (""start"",""process_started"") and process.name : ""installutil.exe""] [networkwhere process.name : ""installutil.exe"" and network.direction :(""outgoing"", ""egress"")]","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/installation-of-custom-shim-databases.html,Installation of Custom Shim Databasesedit,['Persistence'],['TA0003'],['Event Triggered Execution'],['T1546'],Identifies the installation of custom Application Compatibility Shim databases. This Windows functionality has been abused by attackers to stealthily gain persistence and arbitrary code execution in legitimate Windows processes.,['eql'],"sequence by process.entity_id with maxspan = 5m [process whereevent.type in (""start"", ""process_started"") and not (process.name :""sdbinst.exe"" and process.parent.name : ""msiexec.exe"")] [registrywhere event.type in (""creation"", ""change"") and registry.path :""HKLM\\SOFTWARE\\Microsoft\\WindowsNT\\CurrentVersion\\AppCompatFlags\\Custom\\*.sdb""]","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/installation-of-security-support-provider.html,Installation of Security Support Provideredit,['Persistence'],['TA0003'],['Boot or Logon Autostart Execution'],['T1547'],Identifies registry modifications related to the Windows Security Support Provider (SSP) configuration. Adversaries may abuse this to establish persistence in an environment.,['eql'],"registry where registry.path :(""HKLM\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\Security Packages*"",""HKLM\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\OSConfig\\SecurityPackages*"") and not process.executable :(""C:\\Windows\\System32\\msiexec.exe"",""C:\\Windows\\SysWOW64\\msiexec.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/kerberos-traffic-from-unusual-process.html,Kerberos Traffic from Unusual Processedit,['Credential Access'],['TA0006'],['Steal or Forge Kerberos Tickets'],['T1558'],"Identifies network connections to the standard Kerberos port from an unusual process. On Windows, the only process that normally performs Kerberos traffic from a domain joined host is lsass.exe.",['eql'],"network where event.type == ""start"" and network.direction :(""outgoing"", ""egress"") and destination.port == 88 and source.port >=49152 and process.executable != ""C:\\Windows\\System32\\lsass.exe""and destination.address !=""127.0.0.1"" and destination.address !=""::1""and /* insert False Positives here */ not process.name in(""swi_fc.exe"", ""fsIPcam.exe"", ""IPCamera.exe"", ""MicrosoftEdgeCP.exe"",""MicrosoftEdge.exe"", ""iexplore.exe"", ""chrome.exe"", ""msedge.exe"",""opera.exe"", ""firefox.exe"")","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/lsass-memory-dump-creation.html,LSASS Memory Dump Creationedit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],Identifies the creation of a Local Security Authority Subsystem Service (lsass.exe) default memory dump. This may indicate a credential access attempt via trusted system utilities such as Task Manager (taskmgr.exe) and SQL Dumper (sqldumper.exe) or known pentesting tools such as Dumpert and AndrewSpecial.,['eql'],"file where file.name : (""lsass*.dmp"", ""dumpert.dmp"", ""Andrew.dmp"",""SQLDmpr*.mdmp"", ""Coredump.dmp"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://github.com/outflanknl/Dumpert', 'https://github.com/hoangprod/AndrewSpecial']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/lateral-movement-via-startup-folder.html,Lateral Movement via Startup Folderedit,"['Lateral Movement', 'Persistence']","['TA0008', 'TA0003']","['Remote Services', 'Boot or Logon Autostart Execution']","['T1021', 'T1547']",Identifies suspicious file creations in the startup folder of a remote system. An adversary could abuse this to move laterally by dropping a malicious script or executable that will be executed after a reboot or user logon.,['eql'],"file where event.type in (""creation"", ""change"") and /* via RDPTSClient mounted share or SMB */ (process.name : ""mstsc.exe"" orprocess.pid == 4) and file.path : ""C:\\*\\Microsoft\\Windows\\StartMenu\\Programs\\Startup\\*""","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",['https://www.mdsec.co.uk/2017/06/rdpinception/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/lateral-tool-transfer.html,Lateral Tool Transferedit,['Lateral Movement'],['TA0008'],['Lateral Tool Transfer'],['T1570'],Identifies the creation or change of a Windows executable file over network shares. Adversaries may transfer tools or other files between systems in a compromised environment.,['eql'],"sequence by host.id with maxspan=30s [network where event.type ==""start"" and process.pid == 4 and destination.port == 445 andnetwork.direction : (""incoming"", ""ingress"") and network.transport ==""tcp"" and source.address != ""127.0.0.1"" and source.address != ""::1""] by process.entity_id /* add more executable extensions here ifthey are not noisy in your environment */ [file where event.type in(""creation"", ""change"") and process.pid == 4 and file.extension :(""exe"", ""dll"", ""bat"", ""cmd"")] by process.entity_id","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Lateral Movement']"
https://www.elastic.co/guide/en/security/7.16/local-scheduled-task-creation.html,Local Scheduled Task Creationedit,['Persistence'],['TA0003'],['Scheduled Task/Job'],['T1053'],"A scheduled task can be used by an adversary to establish persistence, move laterally, and/or escalate privileges.",['eql'],"sequence with maxspan=1m [process where event.type != ""end"" and((process.name : (""cmd.exe"", ""wscript.exe"", ""rundll32.exe"",""regsvr32.exe"", ""wmic.exe"", ""mshta.exe"",""powershell.exe"", ""pwsh.exe"", ""powershell_ise.exe"", ""WmiPrvSe.exe"",""wsmprovhost.exe"", ""winrshost.exe"") orprocess.pe.original_file_name : (""cmd.exe"", ""wscript.exe"",""rundll32.exe"", ""regsvr32.exe"", ""wmic.exe"", ""mshta.exe"",""powershell.exe"", ""pwsh.dll"", ""powershell_ise.exe"", ""WmiPrvSe.exe"",""wsmprovhost.exe"",""winrshost.exe"")) or process.code_signature.trusted == false)] byprocess.entity_id [process where event.type == ""start"" and(process.name : ""schtasks.exe"" or process.pe.original_file_name ==""schtasks.exe"") and process.args : (""/create"", ""-create"") andprocess.args : (""/RU"", ""/SC"", ""/TN"", ""/TR"", ""/F"", ""/XML"") and /*exclude SYSTEM SIDs - look for task creations by non-SYSTEM user */not user.id : (""S-1-5-18"", ""S-1-5-19"", ""S-1-5-20"")] byprocess.parent.entity_id","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Persistence']"
https://www.elastic.co/guide/en/security/7.16/microsoft-build-engine-loading-windows-credential-libraries.html,Microsoft Build Engine Loading Windows Credential Librariesedit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],"An instance of MSBuild, the Microsoft Build Engine, loaded DLLs (dynamically linked libraries) responsible for Windows credential management. This technique is sometimes used for credential dumping.",['eql'],"sequence by process.entity_id [process where event.type == ""start""and (process.name : ""MSBuild.exe"" or process.pe.original_file_name ==""MSBuild.exe"")] [library where dll.name : (""vaultcli.dll"",""SAMLib.DLL"")]","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-build-engine-started-an-unusual-process.html,Microsoft Build Engine Started an Unusual Processedit,['Defense Evasion'],['TA0005'],['Obfuscated Files or Information'],['T1027'],"An instance of MSBuild, the Microsoft Build Engine, started a PowerShell script or the Visual C# Command Line Compiler. This technique is sometimes used to deploy a malicious payload using the Build Engine.",['eql'],"process where event.type in (""start"", ""process_started"") andprocess.parent.name : ""MSBuild.exe"" and process.name : (""csc.exe"",""iexplore.exe"", ""powershell.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://blog.talosintelligence.com/2020/02/building-bypass-with-msbuild.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/microsoft-build-engine-started-by-a-script-process.html,Microsoft Build Engine Started by a Script Processedit,"['Defense Evasion', 'Execution']","['TA0005', 'TA0002']",['Trusted Developer Utilities Proxy Execution'],['T1127'],"An instance of MSBuild, the Microsoft Build Engine, was started by a script or the Windows command interpreter. This behavior is unusual and is sometimes used by malicious payloads.",['eql'],"process where event.type == ""start"" and (process.name :""MSBuild.exe"" or process.pe.original_file_name == ""MSBuild.exe"") andprocess.parent.name : (""cmd.exe"", ""powershell.exe"", ""pwsh.exe"",""powershell_ise.exe"", ""cscript.exe"", ""wscript.exe"", ""mshta.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/microsoft-build-engine-started-by-a-system-process.html,Microsoft Build Engine Started by a System Processedit,"['Defense Evasion', 'Execution']","['TA0005', 'TA0002']",['Trusted Developer Utilities Proxy Execution'],['T1127'],"An instance of MSBuild, the Microsoft Build Engine, was started by Explorer or the WMI (Windows Management Instrumentation) subsystem. This behavior is unusual and is sometimes used by malicious payloads.",['eql'],"process where event.type in (""start"", ""process_started"") andprocess.name : ""MSBuild.exe"" and process.parent.name :(""explorer.exe"", ""wmiprvse.exe"")","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/microsoft-build-engine-started-by-an-office-application.html,Microsoft Build Engine Started by an Office Applicationedit,"['Defense Evasion', 'Execution']","['TA0005', 'TA0002']",['Trusted Developer Utilities Proxy Execution'],['T1127'],"An instance of MSBuild, the Microsoft Build Engine, was started by Excel or Word. This is unusual behavior for the Build Engine and could have been caused by an Excel or Word document executing a malicious script payload.",['eql'],"process where event.type in (""start"", ""process_started"") andprocess.name : ""MSBuild.exe"" and process.parent.name :(""eqnedt32.exe"", ""excel.exe"",""fltldr.exe"", ""msaccess.exe"",""mspub.exe"", ""outlook.exe"",""powerpnt.exe"", ""winword.exe"" )","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://blog.talosintelligence.com/2020/02/building-bypass-with-msbuild.html'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/microsoft-build-engine-using-an-alternate-name.html,Microsoft Build Engine Using an Alternate Nameedit,['Defense Evasion'],['TA0005'],['Masquerading'],['T1036'],"An instance of MSBuild, the Microsoft Build Engine, was started after being renamed. This is uncommon behavior and may indicate an attempt to run unnoticed or undetected.",['eql'],"process where event.type in (""start"", ""process_started"") andprocess.pe.original_file_name == ""MSBuild.exe"" and not process.name: ""MSBuild.exe""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",,"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Defense Evasion']"
https://www.elastic.co/guide/en/security/7.16/microsoft-exchange-server-um-spawning-suspicious-processes.html,Microsoft Exchange Server UM Spawning Suspicious Processesedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],Identifies suspicious processes being spawned by the Microsoft Exchange Server Unified Messaging (UM) service. This activity has been observed exploiting CVE-2021-26857.,['eql'],"process where event.type == ""start"" and process.parent.name :(""UMService.exe"", ""UMWorkerProcess.exe"") and not process.name :(""werfault.exe"", ""wermgr.exe"")","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']","['https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers', 'https://www.volexity.com/blog/2021/03/02/active-exploitation-of-microsoft-exchange-zero-day-vulnerabilities']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Initial Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-exchange-server-um-writing-suspicious-files.html,Microsoft Exchange Server UM Writing Suspicious Filesedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],Identifies suspicious files being written by the Microsoft Exchange Server Unified Messaging (UM) service. This activity has been observed exploiting CVE-2021-26858.,['eql'],"file where event.type == ""creation"" and process.name :(""UMWorkerProcess.exe"", ""umservice.exe"") and file.extension :(""php"", ""jsp"", ""js"", ""aspx"", ""asmx"", ""asax"", ""cfm"", ""shtml"") and (file.path : ""?:\\inetpub\\wwwroot\\aspnet_client\\*"" or(file.path : ""?:\\*\\Microsoft\\ExchangeServer*\\FrontEnd\\HttpProxy\\owa\\auth\\*"" and not (file.path: ""?:\\*\\Microsoft\\ExchangeServer*\\FrontEnd\\HttpProxy\\owa\\auth\\version\\*"" orfile.name : (""errorFE.aspx"", ""expiredpassword.aspx"", ""frowny.aspx"",""GetIdToken.htm"", ""logoff.aspx"", ""logon.aspx"",""OutlookCN.aspx"", ""RedirSuiteServiceProxy.aspx"", ""signout.aspx""))) or(file.path : ""?:\\*\\Microsoft\\ExchangeServer*\\FrontEnd\\HttpProxy\\ecp\\auth\\*"" and not file.name :""TimeoutLogoff.aspx"") )","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers', 'https://www.volexity.com/blog/2021/03/02/active-exploitation-of-microsoft-exchange-zero-day-vulnerabilities']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Initial Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-exchange-worker-spawning-suspicious-processes.html,Microsoft Exchange Worker Spawning Suspicious Processesedit,['Initial Access'],['TA0001'],['Exploit Public-Facing Application'],['T1190'],Identifies suspicious processes being spawned by the Microsoft Exchange Server worker process (w3wp). This activity may indicate exploitation activity or access to an existing web shell backdoor.,['eql'],"process where event.type == ""start"" and process.parent.name :""w3wp.exe"" and process.parent.args : ""MSExchange*AppPool"" and(process.name : (""cmd.exe"", ""powershell.exe"", ""pwsh.exe"",""powershell_ise.exe"") or process.pe.original_file_name in(""cmd.exe"", ""powershell.exe"", ""pwsh.dll"", ""powershell_ise.exe""))","['logs-endpoint.events.*', 'winlogbeat-*', 'logs-windows.*']","['https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers', 'https://www.volexity.com/blog/2021/03/02/active-exploitation-of-microsoft-exchange-zero-day-vulnerabilities', 'https://discuss.elastic.co/t/detection-and-response-for-hafnium-activity/266289']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Initial Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-iis-connection-strings-decryption.html,Microsoft IIS Connection Strings Decryptionedit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],"Identifies use of aspnet_regiis to decrypt Microsoft IIS connection strings. An attacker with Microsoft IIS web server access via a webshell or alike can decrypt and dump any hardcoded connection strings, such as the MSSQL service account password using aspnet_regiis command.",['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""aspnet_regiis.exe"" or process.pe.original_file_name== ""aspnet_regiis.exe"") and process.args : ""connectionStrings"" andprocess.args : ""-pdf""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']","['https://blog.netspi.com/decrypting-iis-passwords-to-break-out-of-the-dmz-part-1/', 'https://symantec-enterprise-blogs.security.com/blogs/threat-intelligence/greenbug-espionage-telco-south-asia']","['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
https://www.elastic.co/guide/en/security/7.16/microsoft-iis-service-account-password-dumped.html,Microsoft IIS Service Account Password Dumpededit,['Credential Access'],['TA0006'],['OS Credential Dumping'],['T1003'],"Identifies the Internet Information Services (IIS) command-line tool, AppCmd, being used to list passwords. An attacker with IIS web server access via a web shell can decrypt and dump the IIS AppPool service account password using AppCmd.",['eql'],"process where event.type in (""start"", ""process_started"") and(process.name : ""appcmd.exe"" or process.pe.original_file_name ==""appcmd.exe"") and process.args : ""/list"" and process.args :""/text*password""","['winlogbeat-*', 'logs-endpoint.events.*', 'logs-windows.*']",['https://blog.netspi.com/decrypting-iis-passwords-to-break-out-of-the-dmz-part-1/'],"['Elastic', 'Host', 'Windows', 'Threat Detection', 'Credential Access']"
