url,title,mitre_attack_codes,description,type,last_update,splunk_query,required_macros,required_fields,false_positives,associated_analytics,analytic_stories,references,tags,category
https://research.splunk.com/endpoint/8c9a06bc-9939-4425-9bb9-be2371f7fb7e/,Windows System User Privilege Discovery,['T1033'],This analytic looks for the execution of whoami.exe with /priv parameter. This whoami command is used to display or shows the privileges assigned to the current user account. This hunting query can be a good pivot start to look for suspicious usage of whoami application that might related to a malware or adversaries.,['Hunting'],"December 15, 2023","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where Processes.process_name=""whoami.exe"" Processes.process= ""*/priv*"" by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `windows_system_user_privilege_discovery_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting. Filter as needed.,['CISA AA23-347A'],['https://research.splunk.com/stories/cisa_aa23-347a'],"['https://attack.mitre.org/techniques/T1033/', 'https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-347a']","['Discovery', 'Endpoint', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Owner/User Discovery']",['Endpoint']
https://research.splunk.com/endpoint/8f45fcf0-5b68-11eb-ae93-0242ac130002/,Detect mshta renamed,"['T1218', 'T1218.005']",The following analytic identifies renamed instances of mshta.exe executing. Mshta.exe is natively found in C:\Windows\system32 and C:\Windows\syswow64. This analytic utilizes the internal name of the PE to identify if is the legitimate mshta binary. Further analysis should be performed to review the executed content and validation it is the real mshta.,['Hunting'],"April 7, 2022","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where Processes.process_name!=mshta.exe AND Processes.original_file_name=MSHTA.EXE by Processes.dest Processes.user Processes.parent_process_name Processes.process_name Processes.process Processes.process_id Processes.parent_process_id Processes.original_file_name 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `detect_mshta_renamed_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']","Although unlikely, some legitimate applications may use a moved copy of mshta.exe, but never renamed, triggering a false positive.","['Suspicious MSHTA Activity', 'Living Off The Land']","['https://research.splunk.com/stories/suspicious_mshta_activity', 'https://research.splunk.com/stories/living_off_the_land']","['https://github.com/redcanaryco/AtomicTestHarnesses', 'https://redcanary.com/blog/introducing-atomictestharnesses/']","['Defense Evasion', 'Defense Evasion', 'Endpoint', 'Mshta', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Binary Proxy Execution']",['Endpoint']
https://research.splunk.com/endpoint/993ce99d-9cdd-42c7-a2cf-733d5954e5a6/,Windows System File on Disk,['T1068'],"The following hunting analytic will assist with identifying new .sys files introduced in the environment. This query is meant to identify sys file creates on disk. There will be noise, but reducing common process names or applications should help to limit any volume. The idea is to identify new sys files written to disk and identify them before they're added as a new kernel mode driver.",['Hunting'],"May 16, 2022","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime FROM datamodel=Endpoint.Filesystem where Filesystem.file_name=""*.sys*"" by _time span=1h Filesystem.dest Filesystem.file_create_time Filesystem.file_name Filesystem.file_path Filesystem.file_hash 
| `drop_dm_object_name(Filesystem)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)`
| `windows_system_file_on_disk_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",False positives will be present. Filter as needed.,"['Windows Drivers', 'CISA AA22-264A']","['https://research.splunk.com/stories/windows_drivers', 'https://research.splunk.com/stories/cisa_aa22-264a']",['https://redcanary.com/blog/tracking-driver-inventory-to-expose-rootkits/'],"['Endpoint', 'Exploitation for Privilege Escalation', 'Privilege Escalation', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/9c2620a8-94a1-11ec-b40c-acde48001122/,Windows Event For Service Disabled,"['T1562.001', 'T1562']","This analytic will identify suspicious system event of services that was modified from start to disabled. This technique is seen where the adversary attempts to disable security app services, other malware services to evade the defense systems on the compromised host",['Hunting'],"April 25, 2023","`wineventlog_system` EventCode=7040  Message = ""*service was changed from demand start to disabled."" 
| stats count min(_time) as firstTime max(_time) as lastTime by ComputerName EventCode Message User Sid service service_name 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `windows_event_for_service_disabled_filter`","['wineventlog_system', 'security_content_ctime']","['_time', 'ComputerName', 'EventCode', 'Message', 'User', 'Sid']","Windows service update may cause this event. In that scenario, filtering is needed.","['Windows Defense Evasion Tactics', 'RedLine Stealer']","['https://research.splunk.com/stories/windows_defense_evasion_tactics', 'https://research.splunk.com/stories/redline_stealer']",['https://blog.talosintelligence.com/2018/02/olympic-destroyer.html'],"['Defense Evasion', 'Defense Evasion', 'Disable or Modify Tools', 'Impair Defenses', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/9df16706-04a2-41e2-bbfe-9b38b34409d3/,Remote System Discovery with Net,['T1018'],This analytic looks for the execution of net.exe or net1.exe with command-line arguments utilized to discover remote systems. The argument domain computers /domain returns a list of all domain computers. Red Teams and adversaries alike use net.exe to identify remote systems for situational awareness and Active Directory Discovery.,['Hunting'],"August 30, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""net.exe"" OR Processes.process_name=""net1.exe"") (Processes.process=""*domain computers*"" AND Processes.process=*/do*) OR (Processes.process=""*view*"" AND Processes.process=*/do*) by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `remote_system_discovery_with_net_filter`","['security_content_summariesonly', 'security_content_ctime']","['Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting.,"['Active Directory Discovery', 'IcedID']","['https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/icedid']","['https://attack.mitre.org/techniques/T1018/', 'https://thedfirreport.com/2023/05/22/icedid-macro-ends-in-nokoyawa-ransomware/']","['Discovery', 'Endpoint', 'Remote System Discovery', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/9fb562f4-42f8-4139-8e11-a82edf7ed718/,Remote System Discovery with Dsquery,['T1018'],This analytic looks for the execution of dsquery.exe with command-line arguments utilized to discover remote systems. The computer argument returns a list of all computers registered in the domain. Red Teams and adversaries alike engage in remote system discovery for situational awareness and Active Directory Discovery.,['Hunting'],"August 31, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""dsquery.exe"") (Processes.process=""*computer*"") by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `remote_system_discovery_with_dsquery_filter`","['security_content_summariesonly', 'security_content_ctime']","['Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting.,['Active Directory Discovery'],['https://research.splunk.com/stories/active_directory_discovery'],"['https://attack.mitre.org/techniques/T1018/', 'https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2012-r2-and-2012/cc732952(v=ws.11)']","['Discovery', 'Endpoint', 'Remote System Discovery', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/a02ad386-e26d-44ce-aa97-6a46cee31439/,Windows Modify Registry WuServer,['T1112'],"The following analytic identifies a suspicious registry modification of Windows auto update configuration. This technique was being abused by several adversaries, malware authors and also red-teamers to bypass detection or to be able to compromise the target host with zero day exploit or as an additional defense evasion technique. RedLine Stealer is one of the malware we've seen that uses this technique to evade detection and add more payload on the target host. This detection looks for registry modification related to the WSUS server used by Automatic Updates and (by default) API callers. This policy is paired with WUStatusServer; both must be set to the same value in order for them to be valid.",['Hunting'],"April 21, 2023","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Registry where Registry.registry_path=""*\\SOFTWARE\\Policies\\Microsoft\\Windows\\WindowsUpdate\\WUServer"" by Registry.dest Registry.user Registry.registry_path Registry.registry_value_data Registry.registry_key_name 
| `drop_dm_object_name(Registry)` 
| `security_content_ctime(lastTime)` 
| `security_content_ctime(firstTime)` 
| `windows_modify_registry_wuserver_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Registry.registry_key_name', 'Registry.registry_path', 'Registry.user', 'Registry.dest', 'Registry.registry_value_name', 'Registry.action', 'Registry.registry_value_data']",Administrators may enable or disable this feature that may cause some false positive.,['RedLine Stealer'],['https://research.splunk.com/stories/redline_stealer'],['https://learn.microsoft.com/de-de/security-updates/windowsupdateservices/18127499'],"['Defense Evasion', 'Endpoint', 'Modify Registry', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/a2b1f1ef-221f-4187-b2a4-d4b08ec745f4/,Windows Vulnerable Driver Loaded,['T1543.003'],"The following analytic utilizes a known list of vulnerable Windows drivers to help defenders find potential persistence or privelege escalation via a vulnerable driver. This analytic uses Sysmon EventCode 6, driver loading. A known gap with this lookup is that it does not use the hash or known signer of the vulnerable driver therefore it is up to the defender to identify version and signing info and confirm it is a vulnerable driver.",['Hunting'],"December 12, 2022","`sysmon` EventCode=6 
| lookup loldrivers driver_name AS ImageLoaded OUTPUT is_driver driver_description 
| search is_driver = TRUE 
| stats  min(_time) as firstTime max(_time) as lastTime count by dest ImageLoaded driver_description 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `windows_vulnerable_driver_loaded_filter`","['security_content_ctime', 'sysmon']","['_time', 'dest', 'ImageLoaded']","False positives will be present. Drill down into the driver further by version number and cross reference by signer. Review the reference material in the lookup. In addition, modify the query to look within specific paths, which will remove a lot of ""normal"" drivers.","['Windows Drivers', 'BlackByte Ransomware']","['https://research.splunk.com/stories/windows_drivers', 'https://research.splunk.com/stories/blackbyte_ransomware']","['https://github.com/SigmaHQ/sigma/blob/master/rules/windows/driver_load/driver_load_vuln_drivers_names.yml', 'https://github.com/eclypsium/Screwed-Drivers/blob/master/DRIVERS.md', 'https://docs.microsoft.com/en-us/windows/security/threat-protection/windows-defender-application-control/microsoft-recommended-driver-block-rules', 'https://www.rapid7.com/blog/post/2021/12/13/driver-based-attacks-past-and-present/', 'https://github.com/jbaines-r7/dellicious', 'https://github.com/MicrosoftDocs/windows-itpro-docs/blob/public/windows/security/threat-protection/windows-defender-application-control/microsoft-recommended-driver-block-rules.md', 'https://github.com/namazso/physmem_drivers', 'https://github.com/stong/CVE-2020-15368', 'https://github.com/CaledoniaProject/drivers-binaries', 'https://github.com/Chigusa0w0/AsusDriversPrivEscala', 'https://www.welivesecurity.com/2022/01/11/signed-kernel-drivers-unguarded-gateway-windows-core/', 'https://eclypsium.com/2019/11/12/mother-of-all-drivers/', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-37969']","['Persistence', 'Privilege Escalation', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'Windows Service']",['Endpoint']
https://research.splunk.com/endpoint/a87736a6-95cd-4728-8689-3c64d5026b3e/,Domain Group Discovery With Wmic,"['T1069', 'T1069.002']",This analytic looks for the execution of wmic.exe with command-line arguments utilized to query for domain groups. The arguments utilized in this command return a list of all domain groups. Red Teams and adversaries alike use wmic.exe to enumerate domain groups for situational awareness and Active Directory Discovery.,['Hunting'],"August 25, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""wmic.exe"") (Processes.process=*/NAMESPACE:\\\\root\\directory\\ldap* AND Processes.process=*ds_group* AND Processes.process=""*GET ds_samaccountname*"") by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `domain_group_discovery_with_wmic_filter`","['security_content_summariesonly', 'security_content_ctime']","['Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting.,['Active Directory Discovery'],['https://research.splunk.com/stories/active_directory_discovery'],['https://attack.mitre.org/techniques/T1069/002/'],"['Discovery', 'Discovery', 'Domain Groups', 'Endpoint', 'Permission Groups Discovery', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/a9a1da02-8e27-4bf7-a348-f4389c9da487/,GetAdComputer with PowerShell Script Block,['T1018'],The following analytic utilizes PowerShell Script Block Logging (EventCode=4104) to identify the execution of the Get-AdGroup commandlet. The Get-AdGroup commandlet is used to return a list of all domain computers. Red Teams and adversaries may leverage this commandlet to enumerate domain computers for situational awareness and Active Directory Discovery.,['Hunting'],"May 2, 2022","`powershell` EventCode=4104 (ScriptBlockText = ""*Get-AdComputer*"") 
| stats count min(_time) as firstTime max(_time) as lastTime by Opcode Computer UserID EventCode ScriptBlockText 
| `security_content_ctime(firstTime)` 
| `getadcomputer_with_powershell_script_block_filter`","['powershell', 'security_content_ctime']","['_time', 'ScriptBlockText', 'Opcode', 'Computer', 'UserID', 'EventCode']",Administrators or power users may use this PowerShell commandlet for troubleshooting.,"['Active Directory Discovery', 'CISA AA22-320A']","['https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/cisa_aa22-320a']","['https://attack.mitre.org/techniques/T1018/', 'https://docs.microsoft.com/en-us/powershell/module/activedirectory/get-adgroup?view=windowsserver2019-ps']","['Discovery', 'Remote System Discovery', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/a9e5c5db-db11-43ca-86a8-c852d1b2c0ec/,Common Ransomware Extensions,['T1485'],"The following analytic detects Searches for file modifications that commonly occur with Ransomware to detect modifications to files with extensions that are commonly used by Ransomware. The detection is made by searches for changes in the datamodel=Endpoint.Filesystem, specifically modifications to file extensions that match those commonly used by Ransomware. The detection is important because it suggests that an attacker is attempting to encrypt or otherwise modify files in the environment using malware, potentially leading to data loss that can cause significant damage to an organization's data and systems. False positives might occur so the SOC must investigate the affected system to determine the source of the modification and take appropriate action to contain and remediate the attack.",['Hunting'],"November 10, 2022","| tstats `security_content_summariesonly` min(_time) as firstTime max(_time) as lastTime count latest(Filesystem.user) as user values(Filesystem.file_path) as file_path from datamodel=Endpoint.Filesystem by Filesystem.file_name Filesystem.dest _time span=1h 
| `drop_dm_object_name(Filesystem)` 
| rex field=file_name ""(?<file_extension>\.[^\.]+)$"" 
| rex field=file_path ""(?<true_file_path>([^\\\]*\\\)*).*"" 
| stats min(firstTime) as firstTime max(lastTime) as lastTime latest(user) as user dc(true_file_path) as path_count dc(file_name) as file_count latest(file_name) as file_name latest(true_file_path) as file_path by dest file_extension 
| `security_content_ctime(lastTime)` 
| `security_content_ctime(firstTime)` 
| `ransomware_extensions` 
| where path_count > 1 OR file_count > 20 
| `common_ransomware_extensions_filter`","['security_content_summariesonly', 'ransomware_extensions', 'security_content_ctime']","['_time', 'Filesystem.user', 'Filesystem.dest', 'Filesystem.file_path', 'Filesystem.file_name']","It is possible for a legitimate file with these extensions to be created. If this is a true ransomware attack, there will be a large number of files created with these extensions.","['SamSam Ransomware', 'Ryuk Ransomware', 'Ransomware', 'Clop Ransomware', 'Prestige Ransomware', 'LockBit Ransomware', 'Rhysida Ransomware']","['https://research.splunk.com/stories/samsam_ransomware', 'https://research.splunk.com/stories/ryuk_ransomware', 'https://research.splunk.com/stories/ransomware', 'https://research.splunk.com/stories/clop_ransomware', 'https://research.splunk.com/stories/prestige_ransomware', 'https://research.splunk.com/stories/lockbit_ransomware', 'https://research.splunk.com/stories/rhysida_ransomware']",['https://github.com/splunk/security_content/issues/2448'],"['Data Destruction', 'Endpoint', 'Impact', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/ac3b81c0-52f4-11ec-ac44-acde48001122/,Unusual Number of Computer Service Tickets Requested,['T1078'],"The following hunting analytic leverages Event ID 4769, A Kerberos service ticket was requested, to identify an unusual number of computer service ticket requests from one source. When a domain joined endpoint connects to a remote endpoint, it first will request a Kerberos Ticket with the computer name as the Service Name. An endpoint requesting a large number of computer service tickets for different endpoints could represent malicious behavior like lateral movement, malware staging, reconnaissance, etc. The detection calculates the standard deviation for each host and leverages the 3-sigma statistical rule to identify an unusual number of service requests. To customize this analytic, users can try different combinations of the bucket span time,  the calculation of the upperBound field as well as the Outlier calculation. This logic can be used for real time security monitoring as well as threat hunting exercises.",['Hunting'],"December 1, 2021","`wineventlog_security` EventCode=4769 Service_Name=""*$"" Account_Name!=""*$*"" 
| bucket span=2m _time 
| stats dc(Service_Name) AS unique_targets values(Service_Name) as host_targets by _time, Client_Address, Account_Name 
| eventstats avg(unique_targets) as comp_avg , stdev(unique_targets) as comp_std by Client_Address, Account_Name 
| eval upperBound=(comp_avg+comp_std*3) 
| eval isOutlier=if(unique_targets >10 and unique_targets >= upperBound, 1, 0) 
| `unusual_number_of_computer_service_tickets_requested_filter`",['wineventlog_security'],"['_time', 'EventCode', 'Ticket_Options', 'Ticket_Encryption_Type', 'dest', 'service', 'service_id']","An single endpoint requesting a large number of computer service tickets is not common behavior. Possible false positive scenarios include but are not limited to vulnerability scanners, administration systeams and missconfigured systems.","['Active Directory Lateral Movement', 'Active Directory Kerberos Attacks', 'Active Directory Privilege Escalation']","['https://research.splunk.com/stories/active_directory_lateral_movement', 'https://research.splunk.com/stories/active_directory_kerberos_attacks', 'https://research.splunk.com/stories/active_directory_privilege_escalation']",['https://attack.mitre.org/techniques/T1078/'],"['Defense Evasion', 'Initial Access', 'Persistence', 'Privilege Escalation', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'Valid Accounts']",['Endpoint']
https://research.splunk.com/endpoint/acb5dc74-5324-11ec-a36d-acde48001122/,Unusual Number of Remote Endpoint Authentication Events,['T1078'],"The following hunting analytic leverages Event ID 4624, An account was successfully logged on, to identify an unusual number of remote authentication attempts coming from one source. An endpoint authenticating to a large number of remote endpoints could represent malicious behavior like lateral movement, malware staging, reconnaissance, etc. The detection calculates the standard deviation for each host and leverages the 3-sigma statistical rule to identify an unusual high number of authentication events.To customize this analytic, users can try different combinations of the bucket span time,  the calculation of the upperBound field as well as the Outlier calculation.This logic can be used for real time security monitoring as well as threat hunting exercises.",['Hunting'],"December 1, 2021","`wineventlog_security` EventCode=4624 Logon_Type=3 Account_Name!=""*$"" 
| eval Source_Account = mvindex(Account_Name, 1) 
| bucket span=2m _time 
| stats dc(ComputerName) AS unique_targets values(ComputerName) as target_hosts by _time, Source_Network_Address, Source_Account 
| eventstats avg(unique_targets) as comp_avg , stdev(unique_targets) as comp_std by Source_Network_Address, Source_Account 
| eval upperBound=(comp_avg+comp_std*3) 
| eval isOutlier=if(unique_targets >10 and unique_targets >= upperBound, 1, 0) 
| `unusual_number_of_remote_endpoint_authentication_events_filter`",['wineventlog_security'],"['_time', 'EventCode', 'Logon_Type', 'Caller_Process_Name', 'Security_ID', 'Account_Name', 'ComputerName']","An single endpoint authenticating to a large number of hosts is not common behavior. Possible false positive scenarios include but are not limited to vulnerability scanners, jump servers and missconfigured systems.","['Active Directory Lateral Movement', 'Active Directory Privilege Escalation']","['https://research.splunk.com/stories/active_directory_lateral_movement', 'https://research.splunk.com/stories/active_directory_privilege_escalation']",['https://attack.mitre.org/techniques/T1078/'],"['Defense Evasion', 'Initial Access', 'Persistence', 'Privilege Escalation', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'Valid Accounts']",['Endpoint']
https://research.splunk.com/endpoint/ad03bfcf-8a91-4bc2-a500-112993deba87/,System User Discovery With Query,['T1033'],This analytic looks for the execution of query.exe with command-line arguments utilized to discover the logged user. Red Teams and adversaries alike may leverage query.exe to identify system users on a compromised endpoint for situational awareness and Active Directory Discovery.,['Hunting'],"September 13, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""query.exe"") (Processes.process=*user*) by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `system_user_discovery_with_query_filter`","['security_content_summariesonly', 'security_content_ctime']","['_time', 'Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting.,['Active Directory Discovery'],['https://research.splunk.com/stories/active_directory_discovery'],['https://attack.mitre.org/techniques/T1033/'],"['Discovery', 'Endpoint', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Owner/User Discovery']",['Endpoint']
https://research.splunk.com/endpoint/ada0f478-84a8-4641-a3f1-d82362d6bd71/,Common Ransomware Notes,['T1485'],The search looks for files created with names matching those typically used in ransomware notes that tell the victim how to get their data back.,['Hunting'],"November 9, 2020","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime values(Filesystem.user) as user values(Filesystem.dest) as dest values(Filesystem.file_path) as file_path from datamodel=Endpoint.Filesystem by Filesystem.file_name 
| `drop_dm_object_name(Filesystem)` 
| `security_content_ctime(lastTime)` 
| `security_content_ctime(firstTime)` 
| `ransomware_notes` 
| `common_ransomware_notes_filter`","['security_content_summariesonly', 'ransomware_notes', 'security_content_ctime']","['_time', 'Filesystem.user', 'Filesystem.dest', 'Filesystem.file_path', 'Filesystem.file_name']",It's possible that a legitimate file could be created with the same name used by ransomware note files.,"['SamSam Ransomware', 'Ransomware', 'Ryuk Ransomware', 'Clop Ransomware', 'Chaos Ransomware', 'LockBit Ransomware', 'Rhysida Ransomware']","['https://research.splunk.com/stories/samsam_ransomware', 'https://research.splunk.com/stories/ransomware', 'https://research.splunk.com/stories/ryuk_ransomware', 'https://research.splunk.com/stories/clop_ransomware', 'https://research.splunk.com/stories/chaos_ransomware', 'https://research.splunk.com/stories/lockbit_ransomware', 'https://research.splunk.com/stories/rhysida_ransomware']",,"['Data Destruction', 'Endpoint', 'Impact', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security']",['Endpoint']
https://research.splunk.com/endpoint/ae008c0f-83bd-4ed4-9350-98d4328e15d2/,Network Connection Discovery With Arp,['T1049'],This analytic looks for the execution of arp.exe utilized to get a listing of network connections on a compromised system. Red Teams and adversaries alike may use arp.exe for situational awareness and Active Directory Discovery.,['Hunting'],"September 10, 2021","| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Processes where (Processes.process_name=""arp.exe"") (Processes.process=*-a*) by Processes.dest Processes.user Processes.parent_process Processes.process_name Processes.process Processes.process_id Processes.parent_process_id 
| `drop_dm_object_name(Processes)` 
| `security_content_ctime(firstTime)` 
| `security_content_ctime(lastTime)` 
| `network_connection_discovery_with_arp_filter`","['security_content_summariesonly', 'security_content_ctime']","['Processes.dest', 'Processes.user', 'Processes.parent_process_name', 'Processes.parent_process', 'Processes.original_file_name', 'Processes.process_name', 'Processes.process', 'Processes.process_id', 'Processes.parent_process_path', 'Processes.process_path', 'Processes.parent_process_id']",Administrators or power users may use this command for troubleshooting.,"['Active Directory Discovery', 'Qakbot', 'Windows Post-Exploitation', 'Prestige Ransomware', 'Volt Typhoon', 'IcedID']","['https://research.splunk.com/stories/active_directory_discovery', 'https://research.splunk.com/stories/qakbot', 'https://research.splunk.com/stories/windows_post-exploitation', 'https://research.splunk.com/stories/prestige_ransomware', 'https://research.splunk.com/stories/volt_typhoon', 'https://research.splunk.com/stories/icedid']","['https://attack.mitre.org/techniques/T1049/', 'https://www.microsoft.com/en-us/security/blog/2023/05/24/volt-typhoon-targets-us-critical-infrastructure-with-living-off-the-land-techniques/', 'https://thedfirreport.com/2023/05/22/icedid-macro-ends-in-nokoyawa-ransomware/']","['Discovery', 'Endpoint', 'Splunk Cloud', 'Splunk Enterprise', 'Splunk Enterprise Security', 'System Network Connections Discovery']",['Endpoint']
